,CPM_mean,RPM_mean,Answered_count,Cost_sum,Revenue_sum,Count
24097,0.018881,0.020723,1,0.01,0.01,1
24098,0.018881,0.020723,1,0.02,0.02,1
24099,0.0,0.0,0,0.0,0.0,2
24100,0.0,0.0,0,0.0,0.0,2
24101,0.0,0.0,0,0.0,0.0,1
24102,0.0,0.0,0,0.0,0.0,1
24103,0.018881,0.020723,1,0.0,0.0,1
24104,0.018881,0.020723,1,0.01,0.01,1
24105,0.018881,0.020723,1,0.0,0.0,1
24106,0.0,0.0,0,0.0,0.0,1
24107,0.0,0.0,0,0.0,0.0,3
24108,0.0,0.0,0,0.0,0.0,1
24109,0.018881,0.020723,1,0.0,0.0,1
24110,0.0,0.0,0,0.0,0.0,2
24111,0.018881,0.020723,1,0.0,0.01,1
24112,0.0,0.0,0,0.0,0.0,1
24113,0.0,0.0,0,0.0,0.0,1
24114,0.0,0.0,0,0.0,0.0,2
24115,0.018881,0.020723,1,0.03,0.04,1
24116,0.0,0.0,0,0.0,0.0,1
24117,0.0,0.0,0,0.0,0.0,1
24118,0.018881,0.020723,1,0.02,0.02,1
24119,0.018881,0.020723,1,0.02,0.02,1
24120,0.0,0.0,0,0.0,0.0,1
24121,0.018881,0.020723,1,0.01,0.01,1
24122,0.018881,0.020723,1,0.01,0.01,1
24123,0.018881,0.020723,1,0.01,0.02,1
24124,0.018881,0.020723,1,0.01,0.01,1
24125,0.018881,0.020723,1,0.49,0.54,1
24126,0.018881,0.020723,1,0.02,0.02,1
24127,0.018881,0.020723,1,0.02,0.02,1
24128,0.018881,0.020723,1,0.0,0.0,1
24129,0.018881,0.020723,1,0.02,0.02,1
24130,0.0,0.0,0,0.0,0.0,1
24131,0.0,0.0,0,0.0,0.0,1
24132,0.018881,0.020723,1,0.02,0.02,1
24133,0.0,0.0,0,0.0,0.0,5
24134,0.018881,0.020723,1,0.01,0.01,1
24135,0.018881,0.020723,1,0.01,0.02,1
24136,0.0,0.0,0,0.0,0.0,4
24137,0.018881,0.020723,1,0.02,0.02,1
24138,0.0,0.0,0,0.0,0.0,3
24139,0.018881,0.020723,1,0.02,0.02,1
24140,0.018881,0.020723,1,0.01,0.01,1
24141,0.018881,0.020723,1,0.0,0.0,1
24142,0.0,0.0,0,0.0,0.0,2
24143,0.018881,0.020723,1,0.02,0.02,1
24144,0.0,0.0,0,0.0,0.0,1
24145,0.018881,0.020723,1,0.0,0.0,1
24146,0.018881,0.020723,1,0.0,0.0,1
24147,0.018881,0.020723,1,0.02,0.02,1
24148,0.0,0.0,0,0.0,0.0,2
24149,0.0,0.0,0,0.0,0.0,1
24150,0.0,0.0,0,0.0,0.0,2
24151,0.0,0.0,0,0.0,0.0,2
24152,0.0,0.0,0,0.0,0.0,1
24153,0.0,0.0,0,0.0,0.0,1
24154,0.0,0.0,0,0.0,0.0,2
24155,0.0,0.0,0,0.0,0.0,2
24156,0.0,0.0,0,0.0,0.0,1
24157,0.018881,0.020723,1,0.02,0.02,1
24158,0.018881,0.020723,1,0.02,0.02,1
24159,0.0,0.0,0,0.0,0.0,1
24160,0.018881,0.020723,1,0.0,0.0,1
24161,0.018881,0.020723,1,0.02,0.02,1
24162,0.0,0.0,0,0.0,0.0,1
24163,0.018881,0.020723,1,0.0,0.0,1
24164,0.018881,0.020723,1,0.0,0.0,1
24165,0.0,0.0,0,0.0,0.0,1
24166,0.0,0.0,0,0.0,0.0,1
24167,0.0,0.0,0,0.0,0.0,1
24168,0.0,0.0,0,0.0,0.0,2
24169,0.0,0.0,0,0.0,0.0,1
24170,0.0,0.0,0,0.0,0.0,1
24171,0.018881,0.020723,1,0.02,0.02,1
24172,0.018881,0.020723,1,0.02,0.02,1
24173,0.0,0.0,0,0.0,0.0,1
24174,0.0,0.0,0,0.0,0.0,6
24175,0.018881,0.020723,1,0.01,0.01,1
24176,0.018881,0.020723,1,0.02,0.02,1
24177,0.018881,0.020723,1,0.0,0.0,1
24178,0.018881,0.020723,1,0.02,0.02,1
24179,0.018881,0.020723,1,0.02,0.02,1
24180,0.018881,0.020723,1,0.01,0.01,1
24181,0.018881,0.020723,1,0.02,0.02,1
24182,0.0,0.0,0,0.0,0.0,5
24183,0.018881,0.020723,1,0.02,0.02,1
24184,0.0,0.0,0,0.0,0.0,1
24185,0.0,0.0,0,0.0,0.0,4
24186,0.0,0.0,0,0.0,0.0,2
24187,0.018881,0.020723,1,0.01,0.01,1
24188,0.0,0.0,0,0.0,0.0,1
24189,0.0,0.0,0,0.0,0.0,1
24190,0.018881,0.02139,1,0.01,0.01,1
24191,0.018881,0.020723,1,0.0,0.0,1
24192,0.0,0.0,0,0.0,0.0,3
24193,0.018881,0.020723,1,0.01,0.01,1
24194,0.0,0.0,0,0.0,0.0,1
24195,0.0,0.0,0,0.0,0.0,1
24196,0.0,0.0,0,0.0,0.0,1
24197,0.0,0.0,0,0.0,0.0,2
24198,0.018881,0.020723,1,0.02,0.02,1
24199,0.018881,0.020723,1,0.02,0.02,1
24200,0.0,0.0,0,0.0,0.0,1
24201,0.018881,0.021389,1,0.01,0.01,1
24202,0.0,0.0,0,0.0,0.0,1
24203,0.0,0.0,0,0.0,0.0,1
24204,0.018881,0.020723,1,0.0,0.0,1
24205,0.0,0.0,0,0.0,0.0,1
24206,0.0,0.0,0,0.0,0.0,1
24207,0.0,0.0,0,0.0,0.0,2
24208,0.0,0.0,0,0.0,0.0,1
24209,0.0,0.0,0,0.0,0.0,1
24210,0.0,0.0,0,0.0,0.0,1
24211,0.0,0.0,0,0.0,0.0,2
24212,0.0,0.0,0,0.0,0.0,1
24213,0.0,0.0,0,0.0,0.0,5
24214,0.0,0.0,0,0.0,0.0,1
24215,0.0,0.0,0,0.0,0.0,4
24216,0.018881,0.020723,1,0.02,0.02,1
24217,0.0,0.0,0,0.0,0.0,3
24218,0.0,0.0,0,0.0,0.0,1
24219,0.0,0.0,0,0.0,0.0,2
24220,0.018881,0.020723,1,0.0,0.0,1
24221,0.018881,0.020723,1,0.02,0.02,1
24222,0.0,0.0,0,0.0,0.0,1
24223,0.018881,0.020723,1,0.0,0.0,1
24224,0.018881,0.020723,1,0.02,0.02,1
24225,0.018881,0.021389,1,0.01,0.01,1
24226,0.0,0.0,0,0.0,0.0,1
24227,0.0,0.0,0,0.0,0.0,2
24228,0.018881,0.020723,1,0.02,0.02,1
24229,0.0,0.0,0,0.0,0.0,2
24230,0.0,0.0,0,0.0,0.0,1
24231,0.0,0.0,0,0.0,0.0,1
24232,0.018881,0.020723,1,0.02,0.02,1
24233,0.018881,0.020723,1,0.0,0.0,1
24234,0.0,0.0,0,0.0,0.0,2
24235,0.0,0.0,0,0.0,0.0,4
24236,0.0,0.0,0,0.0,0.0,2
24237,0.0,0.0,0,0.0,0.0,2
24238,0.018881,0.021389,1,0.0,0.0,1
24239,0.0,0.0,0,0.0,0.0,1
24240,0.018881,0.021389,1,0.01,0.01,1
24241,0.0,0.0,0,0.0,0.0,1
24242,0.0,0.0,0,0.0,0.0,3
24243,0.0,0.0,0,0.0,0.0,3
24244,0.0,0.0,0,0.0,0.0,1
24245,0.0,0.0,0,0.0,0.0,3
24246,0.0,0.0,0,0.0,0.0,1
24247,0.018881,0.021389,1,0.01,0.01,1
24248,0.0,0.0,0,0.0,0.0,1
24249,0.0,0.0,0,0.0,0.0,2
24250,0.0,0.0,0,0.0,0.0,2
24251,0.0,0.0,0,0.0,0.0,1
24252,0.0,0.0,0,0.0,0.0,3
24253,0.0,0.0,0,0.0,0.0,2
24254,0.0,0.0,0,0.0,0.0,2
24255,0.0,0.0,0,0.0,0.0,1
24256,0.018881,0.020723,1,0.01,0.01,1
24257,0.0,0.0,0,0.0,0.0,1
24258,0.0,0.0,0,0.0,0.0,4
24259,0.0,0.0,0,0.0,0.0,5
24260,0.018881,0.021389,1,0.0,0.0,1
24261,0.0,0.0,0,0.0,0.0,1
24262,0.0,0.0,0,0.0,0.0,2
24263,0.0,0.0,0,0.0,0.0,1
24264,0.0,0.0,0,0.0,0.0,1
24265,0.0,0.0,0,0.0,0.0,1
24266,0.0,0.0,0,0.0,0.0,1
24267,0.018881,0.020723,1,0.01,0.01,1
24268,0.018881,0.021389,1,0.01,0.01,1
24269,0.0,0.0,0,0.0,0.0,4
24270,0.0,0.0,0,0.0,0.0,3
24271,0.0,0.0,0,0.0,0.0,2
24272,0.0,0.0,0,0.0,0.0,3
24273,0.0,0.0,0,0.0,0.0,1
24274,0.0,0.0,0,0.0,0.0,1
24275,0.0,0.0,0,0.0,0.0,2
24276,0.0,0.0,0,0.0,0.0,1
24277,0.0,0.0,0,0.0,0.0,1
24278,0.0,0.0,0,0.0,0.0,1
24279,0.0,0.0,0,0.0,0.0,1
24280,0.0,0.0,0,0.0,0.0,1
24281,0.0,0.0,0,0.0,0.0,1
24282,0.0,0.0,0,0.0,0.0,2
24283,0.0,0.0,0,0.0,0.0,2
24284,0.0,0.0,0,0.0,0.0,2
24285,0.018881,0.020723,1,0.01,0.01,1
24286,0.018881,0.020723,1,0.03,0.03,1
24287,0.0,0.0,0,0.0,0.0,1
24288,0.018881,0.020723,1,0.01,0.01,1
24289,0.0,0.0,0,0.0,0.0,1
24290,0.0,0.0,0,0.0,0.0,1
24291,0.0,0.0,0,0.0,0.0,1
24292,0.0,0.0,0,0.0,0.0,2
24293,0.0,0.0,0,0.0,0.0,1
24294,0.0,0.0,0,0.0,0.0,1
24295,0.0,0.0,0,0.0,0.0,1
24296,0.0,0.0,0,0.0,0.0,1
24297,0.018881,0.020723,1,0.02,0.02,1
24298,0.0,0.0,0,0.0,0.0,1
24299,0.0,0.0,0,0.0,0.0,1
24300,0.0,0.0,0,0.0,0.0,5
24301,0.018881,0.021389,1,0.01,0.01,1
24302,0.0,0.0,0,0.0,0.0,1
24303,0.0,0.0,0,0.0,0.0,3
24304,0.0,0.0,0,0.0,0.0,1
24305,0.0,0.0,0,0.0,0.0,1
24306,0.0,0.0,0,0.0,0.0,1
24307,0.0,0.0,0,0.0,0.0,1
24308,0.0,0.0,0,0.0,0.0,2
24309,0.0,0.0,0,0.0,0.0,1
24310,0.0,0.0,0,0.0,0.0,1
24311,0.0,0.0,0,0.0,0.0,1
24312,0.0,0.0,0,0.0,0.0,5
24313,0.0,0.0,0,0.0,0.0,1
24314,0.0,0.0,0,0.0,0.0,4
24315,0.018881,0.021389,1,0.01,0.01,1
24316,0.0,0.0,0,0.0,0.0,1
24317,0.0,0.0,0,0.0,0.0,1
24318,0.0,0.0,0,0.0,0.0,1
24319,0.018881,0.020723,1,0.0,0.0,1
24320,0.0,0.0,0,0.0,0.0,4
24321,0.018881,0.020723,1,0.02,0.02,1
24322,0.018881,0.020723,1,0.02,0.02,1
24323,0.0,0.0,0,0.0,0.0,1
24324,0.0,0.0,0,0.0,0.0,1
24325,0.0,0.0,0,0.0,0.0,5
24326,0.0,0.0,0,0.0,0.0,1
24327,0.0,0.0,0,0.0,0.0,1
24328,0.0,0.0,0,0.0,0.0,1
24329,0.0,0.0,0,0.0,0.0,1
24330,0.0,0.0,0,0.0,0.0,1
24331,0.0,0.0,0,0.0,0.0,3
24332,0.0,0.0,0,0.0,0.0,1
24333,0.0,0.0,0,0.0,0.0,1
24334,0.0,0.0,0,0.0,0.0,1
24335,0.0,0.0,0,0.0,0.0,4
24336,0.0,0.0,0,0.0,0.0,1
24337,0.0,0.0,0,0.0,0.0,1
24338,0.0,0.0,0,0.0,0.0,2
24339,0.018881,0.020723,1,0.01,0.01,1
24340,0.0,0.0,0,0.0,0.0,1
24341,0.0,0.0,0,0.0,0.0,1
24342,0.0,0.0,0,0.0,0.0,1
24343,0.0,0.0,0,0.0,0.0,3
24344,0.0,0.0,0,0.0,0.0,2
24345,0.0,0.0,0,0.0,0.0,2
24346,0.0,0.0,0,0.0,0.0,3
24347,0.0,0.0,0,0.0,0.0,1
24348,0.0,0.0,0,0.0,0.0,2
24349,0.0,0.0,0,0.0,0.0,1
24350,0.0,0.0,0,0.0,0.0,1
24351,0.0,0.0,0,0.0,0.0,1
24352,0.0,0.0,0,0.0,0.0,2
24353,0.0,0.0,0,0.0,0.0,2
24354,0.018881,0.020723,1,0.01,0.01,1
24355,0.0,0.0,0,0.0,0.0,1
24356,0.0,0.0,0,0.0,0.0,1
24357,0.0,0.0,0,0.0,0.0,1
24358,0.0,0.0,0,0.0,0.0,2
24359,0.0,0.0,0,0.0,0.0,2
24360,0.018881,0.020723,1,0.02,0.02,1
24361,0.018881,0.020723,1,0.0,0.0,1
24362,0.0,0.0,0,0.0,0.0,1
24363,0.018881,0.020723,1,0.01,0.01,1
24364,0.0,0.0,0,0.0,0.0,1
24365,0.0,0.0,0,0.0,0.0,2
24366,0.0,0.0,0,0.0,0.0,2
24367,0.0,0.0,0,0.0,0.0,2
24368,0.0,0.0,0,0.0,0.0,1
24369,0.018881,0.020723,1,0.01,0.01,1
24370,0.018881,0.020723,1,0.02,0.02,1
24371,0.0,0.0,0,0.0,0.0,1
24372,0.018881,0.020723,1,0.01,0.01,1
24373,0.018881,0.020723,1,0.0,0.0,1
24374,0.0,0.0,0,0.0,0.0,1
24375,0.0,0.0,0,0.0,0.0,1
24376,0.0,0.0,0,0.0,0.0,1
24377,0.0,0.0,0,0.0,0.0,1
24378,0.0,0.0,0,0.0,0.0,6
24379,0.018881,0.021389,1,0.01,0.01,1
24380,0.0,0.0,0,0.0,0.0,2
24381,0.0,0.0,0,0.0,0.0,6
24382,0.0,0.0,0,0.0,0.0,2
24383,0.018881,0.020723,1,0.01,0.01,1
24384,0.0,0.0,0,0.0,0.0,1
24385,0.0,0.0,0,0.0,0.0,1
24386,0.0,0.0,0,0.0,0.0,1
24387,0.0,0.0,0,0.0,0.0,1
24388,0.018881,0.02139,1,0.01,0.01,1
24389,0.0,0.0,0,0.0,0.0,2
24390,0.0,0.0,0,0.0,0.0,5
24391,0.018881,0.020723,1,0.01,0.01,1
24392,0.0,0.0,0,0.0,0.0,4
24393,0.018881,0.020723,1,0.0,0.0,1
24394,0.0,0.0,0,0.0,0.0,1
24395,0.0,0.0,0,0.0,0.0,5
24396,0.0,0.0,0,0.0,0.0,1
24397,0.0,0.0,0,0.0,0.0,4
24398,0.0,0.0,0,0.0,0.0,2
24399,0.0,0.0,0,0.0,0.0,1
24400,0.0,0.0,0,0.0,0.0,2
24401,0.018881,0.021389,1,0.01,0.01,1
24402,0.0,0.0,0,0.0,0.0,1
24403,0.0,0.0,0,0.0,0.0,2
24404,0.0,0.0,0,0.0,0.0,3
24405,0.018881,0.021389,1,0.01,0.01,1
24406,0.018881,0.021389,1,0.01,0.01,1
24407,0.018881,0.020723,1,0.0,0.0,1
24408,0.0,0.0,0,0.0,0.0,1
24409,0.0,0.0,0,0.0,0.0,2
24410,0.018881,0.021387,1,0.0,0.0,1
24411,0.018881,0.020723,1,0.02,0.02,1
24412,0.0,0.0,0,0.0,0.0,2
24413,0.0,0.0,0,0.0,0.0,3
24414,0.0,0.0,0,0.0,0.0,1
24415,0.0,0.0,0,0.0,0.0,1
24416,0.0,0.0,0,0.0,0.0,2
24417,0.0,0.0,0,0.0,0.0,2
24418,0.018881,0.020723,1,0.0,0.0,1
24419,0.0,0.0,0,0.0,0.0,2
24420,0.018881,0.020723,1,0.01,0.01,1
24421,0.0,0.0,0,0.0,0.0,1
24422,0.0,0.0,0,0.0,0.0,1
24423,0.0,0.0,0,0.0,0.0,2
24424,0.0,0.0,0,0.0,0.0,1
24425,0.0,0.0,0,0.0,0.0,1
24426,0.0,0.0,0,0.0,0.0,4
24427,0.0,0.0,0,0.0,0.0,3
24428,0.0,0.0,0,0.0,0.0,1
24429,0.0,0.0,0,0.0,0.0,1
24430,0.0,0.0,0,0.0,0.0,4
24431,0.018881,0.020723,1,0.0,0.0,1
24432,0.0,0.0,0,0.0,0.0,2
24433,0.018881,0.020723,1,0.02,0.02,1
24434,0.0,0.0,0,0.0,0.0,1
24435,0.018881,0.020723,1,0.02,0.02,1
24436,0.0,0.0,0,0.0,0.0,3
24437,0.0,0.0,0,0.0,0.0,3
24438,0.0,0.0,0,0.0,0.0,1
24439,0.0,0.0,0,0.0,0.0,1
24440,0.018881,0.020723,1,0.01,0.01,1
24441,0.0,0.0,0,0.0,0.0,2
24442,0.0,0.0,0,0.0,0.0,2
24443,0.018881,0.020723,1,0.0,0.0,1
24444,0.0,0.0,0,0.0,0.0,4
24445,0.0,0.0,0,0.0,0.0,1
24446,0.0,0.0,0,0.0,0.0,1
24447,0.0,0.0,0,0.0,0.0,2
24448,0.018881,0.020723,1,0.0,0.0,1
24449,0.0,0.0,0,0.0,0.0,1
24450,0.0,0.0,0,0.0,0.0,2
24451,0.0,0.0,0,0.0,0.0,1
24452,0.0,0.0,0,0.0,0.0,7
24453,0.0,0.0,0,0.0,0.0,3
24454,0.0,0.0,0,0.0,0.0,1
24455,0.0,0.0,0,0.0,0.0,1
24456,0.0,0.0,0,0.0,0.0,1
24457,0.018881,0.021393,1,0.0,0.0,1
24458,0.0,0.0,0,0.0,0.0,1
24459,0.0,0.0,0,0.0,0.0,1
24460,0.0,0.0,0,0.0,0.0,1
24461,0.018881,0.020723,1,0.02,0.02,1
24462,0.0,0.0,0,0.0,0.0,6
24463,0.0,0.0,0,0.0,0.0,2
24464,0.018881,0.020723,1,0.02,0.02,1
24465,0.0,0.0,0,0.0,0.0,1
24466,0.0,0.0,0,0.0,0.0,1
24467,0.0,0.0,0,0.0,0.0,5
24468,0.018881,0.020723,1,0.02,0.02,1
24469,0.018881,0.021389,1,0.01,0.01,1
24470,0.0,0.0,0,0.0,0.0,4
24471,0.018881,0.020723,1,0.02,0.02,1
24472,0.0,0.0,0,0.0,0.0,4
24473,0.0,0.0,0,0.0,0.0,1
24474,0.0,0.0,0,0.0,0.0,4
24475,0.0,0.0,0,0.0,0.0,3
24476,0.0,0.0,0,0.0,0.0,3
24477,0.018881,0.021389,1,0.01,0.01,1
24478,0.0,0.0,0,0.0,0.0,3
24479,0.0,0.0,0,0.0,0.0,1
24480,0.0,0.0,0,0.0,0.0,1
24481,0.018881,0.020723,1,0.01,0.01,1
24482,0.018881,0.020723,1,0.02,0.02,1
24483,0.0,0.0,0,0.0,0.0,1
24484,0.0,0.0,0,0.0,0.0,1
24485,0.018881,0.020723,1,0.01,0.01,1
24486,0.0,0.0,0,0.0,0.0,1
24487,0.0,0.0,0,0.0,0.0,2
24488,0.0,0.0,0,0.0,0.0,1
24489,0.0,0.0,0,0.0,0.0,2
24490,0.0,0.0,0,0.0,0.0,6
24491,0.018881,0.020723,1,0.02,0.02,1
24492,0.0,0.0,0,0.0,0.0,2
24493,0.018881,0.020723,1,0.02,0.02,1
24494,0.0,0.0,0,0.0,0.0,1
24495,0.0,0.0,0,0.0,0.0,5
24496,0.018881,0.020723,1,0.02,0.02,1
24497,0.0,0.0,0,0.0,0.0,1
24498,0.0,0.0,0,0.0,0.0,1
24499,0.0,0.0,0,0.0,0.0,2
24500,0.0,0.0,0,0.0,0.0,1
24501,0.0,0.0,0,0.0,0.0,1
24502,0.0,0.0,0,0.0,0.0,1
24503,0.018881,0.020723,1,0.01,0.02,1
24504,0.0,0.0,0,0.0,0.0,4
24505,0.0,0.0,0,0.0,0.0,4
24506,0.018881,0.020723,1,0.02,0.02,1
24507,0.0,0.0,0,0.0,0.0,1
24508,0.018881,0.020723,1,0.02,0.02,1
24509,0.018881,0.020723,1,0.0,0.0,1
24510,0.0,0.0,0,0.0,0.0,2
24511,0.0,0.0,0,0.0,0.0,1
24512,0.0,0.0,0,0.0,0.0,1
24513,0.0,0.0,0,0.0,0.0,3
24514,0.0,0.0,0,0.0,0.0,1
24515,0.0,0.0,0,0.0,0.0,1
24516,0.0,0.0,0,0.0,0.0,1
24517,0.018881,0.020723,1,0.01,0.01,1
24518,0.0,0.0,0,0.0,0.0,1
24519,0.0,0.0,0,0.0,0.0,1
24520,0.0,0.0,0,0.0,0.0,1
24521,0.0,0.0,0,0.0,0.0,1
24522,0.0,0.0,0,0.0,0.0,3
24523,0.018881,0.020723,1,0.01,0.01,1
24524,0.0,0.0,0,0.0,0.0,2
24525,0.018881,0.020723,1,0.02,0.02,1
24526,0.0,0.0,0,0.0,0.0,2
24527,0.0,0.0,0,0.0,0.0,4
24528,0.018881,0.020723,1,0.01,0.01,1
24529,0.0,0.0,0,0.0,0.0,1
24530,0.0,0.0,0,0.0,0.0,2
24531,0.0,0.0,0,0.0,0.0,1
24532,0.0,0.0,0,0.0,0.0,2
24533,0.0,0.0,0,0.0,0.0,2
24534,0.0,0.0,0,0.0,0.0,3
24535,0.0,0.0,0,0.0,0.0,1
24536,0.0,0.0,0,0.0,0.0,1
24537,0.018881,0.020723,1,0.0,0.0,1
24538,0.0,0.0,0,0.0,0.0,1
24539,0.018881,0.020723,1,0.01,0.01,1
24540,0.018881,0.020723,1,0.02,0.02,1
24541,0.0,0.0,0,0.0,0.0,2
24542,0.0,0.0,0,0.0,0.0,1
24543,0.0,0.0,0,0.0,0.0,1
24544,0.0,0.0,0,0.0,0.0,1
24545,0.0,0.0,0,0.0,0.0,1
24546,0.0,0.0,0,0.0,0.0,2
24547,0.0,0.0,0,0.0,0.0,2
24548,0.018881,0.020723,1,0.01,0.01,1
24549,0.0,0.0,0,0.0,0.0,2
24550,0.0,0.0,0,0.0,0.0,2
24551,0.0,0.0,0,0.0,0.0,1
24552,0.0,0.0,0,0.0,0.0,5
24553,0.0,0.0,0,0.0,0.0,1
24554,0.0,0.0,0,0.0,0.0,2
24555,0.0,0.0,0,0.0,0.0,1
24556,0.0,0.0,0,0.0,0.0,5
24557,0.018881,0.021389,1,0.01,0.01,1
24558,0.018881,0.021389,1,0.0,0.01,1
24559,0.0,0.0,0,0.0,0.0,2
24560,0.0,0.0,0,0.0,0.0,1
24561,0.0,0.0,0,0.0,0.0,1
24562,0.018881,0.020723,1,0.0,0.0,1
24563,0.0,0.0,0,0.0,0.0,1
24564,0.0,0.0,0,0.0,0.0,1
24565,0.018881,0.020723,1,0.0,0.0,1
24566,0.0,0.0,0,0.0,0.0,1
24567,0.0,0.0,0,0.0,0.0,1
24568,0.0,0.0,0,0.0,0.0,4
24569,0.0,0.0,0,0.0,0.0,2
24570,0.0,0.0,0,0.0,0.0,4
24571,0.018881,0.020723,1,0.01,0.01,1
24572,0.018881,0.020723,1,0.0,0.0,1
24573,0.0,0.0,0,0.0,0.0,3
24574,0.0,0.0,0,0.0,0.0,3
24575,0.0,0.0,0,0.0,0.0,1
24576,0.0,0.0,0,0.0,0.0,1
24577,0.0,0.0,0,0.0,0.0,1
24578,0.0,0.0,0,0.0,0.0,2
24579,0.0,0.0,0,0.0,0.0,1
24580,0.0,0.0,0,0.0,0.0,1
24581,0.0,0.0,0,0.0,0.0,1
24582,0.0,0.0,0,0.0,0.0,1
24583,0.0,0.0,0,0.0,0.0,1
24584,0.018881,0.020723,1,0.01,0.01,1
24585,0.0,0.0,0,0.0,0.0,1
24586,0.0,0.0,0,0.0,0.0,4
24587,0.0,0.0,0,0.0,0.0,1
24588,0.0,0.0,0,0.0,0.0,1
24589,0.018881,0.020723,1,0.01,0.01,1
24590,0.0,0.0,0,0.0,0.0,3
24591,0.0,0.0,0,0.0,0.0,2
24592,0.0,0.0,0,0.0,0.0,2
24593,0.018881,0.021389,1,0.01,0.01,1
24594,0.0,0.0,0,0.0,0.0,1
24595,0.0,0.0,0,0.0,0.0,2
24596,0.0,0.0,0,0.0,0.0,1
24597,0.0,0.0,0,0.0,0.0,2
24598,0.0,0.0,0,0.0,0.0,1
24599,0.0,0.0,0,0.0,0.0,2
24600,0.018881,0.020723,1,0.01,0.01,1
24601,0.0,0.0,0,0.0,0.0,1
24602,0.018881,0.020723,1,0.01,0.01,1
24603,0.0,0.0,0,0.0,0.0,1
24604,0.018881,0.020723,1,0.02,0.02,1
24605,0.018881,0.020723,1,0.01,0.01,1
24606,0.0,0.0,0,0.0,0.0,1
24607,0.0,0.0,0,0.0,0.0,1
24608,0.018881,0.020723,1,0.02,0.02,1
24609,0.0,0.0,1,0.0,0.0,1
24610,0.018881,0.02139,1,0.01,0.01,1
24611,0.018881,0.020723,1,0.01,0.01,1
24612,0.018881,0.020723,1,0.0,0.0,1
24613,0.018881,0.02139,1,0.01,0.01,1
24614,0.018881,0.020723,1,0.01,0.01,1
24615,0.0,0.0,0,0.0,0.0,1
24616,0.0,0.0,0,0.0,0.0,1
24617,0.0,0.0,0,0.0,0.0,2
24618,0.0,0.0,0,0.0,0.0,1
24619,0.0,0.0,0,0.0,0.0,2
24620,0.0,0.0,0,0.0,0.0,4
24621,0.0,0.0,0,0.0,0.0,1
24622,0.0,0.0,0,0.0,0.0,1
24623,0.0,0.0,0,0.0,0.0,1
24624,0.0,0.0,0,0.0,0.0,2
24625,0.0,0.0,0,0.0,0.0,2
24626,0.018881,0.021389,1,0.01,0.01,1
24627,0.0,0.0,0,0.0,0.0,3
24628,0.018881,0.021389,1,0.01,0.01,1
24629,0.018881,0.02139,1,0.0,0.0,1
24630,0.0,0.0,0,0.0,0.0,1
24631,0.0,0.0,0,0.0,0.0,1
24632,0.0,0.0,0,0.0,0.0,1
24633,0.0,0.0,0,0.0,0.0,2
24634,0.0,0.0,0,0.0,0.0,2
24635,0.0,0.0,0,0.0,0.0,2
24636,0.0,0.0,0,0.0,0.0,2
24637,0.0,0.0,0,0.0,0.0,1
24638,0.018881,0.020723,1,0.02,0.02,1
24639,0.0,0.0,0,0.0,0.0,2
24640,0.0,0.0,0,0.0,0.0,1
24641,0.0,0.0,0,0.0,0.0,1
24642,0.0,0.0,0,0.0,0.0,2
24643,0.0,0.0,0,0.0,0.0,1
24644,0.0,0.0,0,0.0,0.0,2
24645,0.0,0.0,0,0.0,0.0,2
24646,0.0,0.0,0,0.0,0.0,2
24647,0.0,0.0,0,0.0,0.0,1
24648,0.0,0.0,0,0.0,0.0,1
24649,0.0,0.0,0,0.0,0.0,1
24650,0.0,0.0,0,0.0,0.0,1
24651,0.0,0.0,0,0.0,0.0,2
24652,0.0,0.0,0,0.0,0.0,1
24653,0.0,0.0,0,0.0,0.0,3
24654,0.018881,0.020723,1,0.02,0.02,1
24655,0.0,0.0,0,0.0,0.0,1
24656,0.0,0.0,0,0.0,0.0,1
24657,0.0,0.0,0,0.0,0.0,1
24658,0.0,0.0,0,0.0,0.0,2
24659,0.0,0.0,0,0.0,0.0,2
24660,0.0,0.0,0,0.0,0.0,2
24661,0.0,0.0,0,0.0,0.0,1
24662,0.018881,0.020723,1,0.02,0.02,1
24663,0.0,0.0,0,0.0,0.0,1
24664,0.0,0.0,0,0.0,0.0,1
24665,0.0,0.0,0,0.0,0.0,1
24666,0.0,0.0,0,0.0,0.0,2
24667,0.018881,0.020723,1,0.02,0.02,1
24668,0.0,0.0,0,0.0,0.0,1
24669,0.0,0.0,0,0.0,0.0,1
24670,0.0,0.0,0,0.0,0.0,1
24671,0.0,0.0,0,0.0,0.0,3
24672,0.018881,0.020723,1,0.01,0.01,1
24673,0.018881,0.020723,1,0.02,0.02,1
24674,0.0,0.0,0,0.0,0.0,2
24675,0.0,0.0,0,0.0,0.0,2
24676,0.0,0.0,0,0.0,0.0,1
24677,0.0,0.0,0,0.0,0.0,1
24678,0.0,0.0,0,0.0,0.0,1
24679,0.018881,0.020723,1,0.02,0.02,1
24680,0.0,0.0,0,0.0,0.0,1
24681,0.0,0.0,0,0.0,0.0,2
24682,0.0,0.0,1,0.0,0.0,1
24683,0.0,0.0,0,0.0,0.0,2
24684,0.018881,0.020723,1,0.02,0.02,1
24685,0.0,0.0,0,0.0,0.0,1
24686,0.018881,0.020723,1,0.01,0.01,1
24687,0.0,0.0,0,0.0,0.0,2
24688,0.018881,0.020723,1,0.02,0.02,1
